1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
1,1,0.00148763,0,0
0,0,0.00148763,0,0
0,0,0.00148763,0,0
0,0,0.00148763,0.0145632,0
1,0,0.00148763,0.0145632,0
1,0,0.00148763,0.0386559,0
1,0,0.00148763,0.0386559,0
1,0,0.00148763,0.0690303,0
1,0,0.00148763,0.139101,0
1,0,0.00148763,0.139101,0
1,0,0.00148763,0.240468,0
1,0,0.00148763,0.240468,0
1,0,0.00148763,0.430116,0
1,0,0.00148763,0.600188,0
1,0,0.00148763,0.600188,0
0.963,0,0.00148763,0.823271,0
0.5,0,0.00148763,0.823271,0
0.383,0,0.00148763,1.16425,0
0.383,0,0.00148763,1.16425,0
0.0613684,0,0.00148763,1.54947,0
0.0613684,0,0.00148763,1.54947,0
0.0154737,0,0.00148763,1.89994,0
0.0154737,0,0.00148763,2.24481,0
0.0154737,0,0.00148763,2.24481,0
0.0363158,0,0.00148763,2.65435,0
0.0405264,0,0.00178502,3.06921,0
0.0405264,0,0.00178502,3.06921,0
0.0663895,0,0.00185937,3.50587,0
0.0898,0,0.00185937,3.96176,0
0.0898,0,0.00185937,3.96176,0
0.103158,0,0.00185937,4.43284,0
0.103158,0,0.00185937,4.43284,0
0.103158,0,0.00185937,4.91776,0
0.110663,0,0.00185937,5.40671,0
0.110663,0,0.00185937,5.40671,0
0.211737,0,0.00185937,5.88263,0
0.349579,0,0.00185937,6.35364,0
0.349579,0,0.00185937,6.35364,0
0.470695,0,0.00185937,6.75588,0
0.527968,0,0.00185937,7.18074,0
0.527968,0,0.00185937,7.18074,0
0.578105,0,0.00185937,7.6953,0
0.578105,0,0.00185937,7.6953,0
0.598684,0,0.00185937,8.13355,0
0.598684,0,0.00185937,8.13355,0
0.615105,0,0.00185937,8.7144,0
0.615105,0,0.00185937,9.12806,0
0.615105,0,0.00185937,9.12806,0
0.615105,0,0.00185937,9.59245,0
0.615105,0,0.00185937,10.0585,0
0.615105,0,0.00185937,10.0585,0
0.615105,0,0.00185937,10.689,0
0.615105,0,0.00185937,10.689,0
0.615105,0,0.00185937,11.0025,0
0.615105,0,0.00185937,11.0025,0
0.615105,0,0.00185937,11.3892,0
0.615105,0,0.00185937,11.7094,0
0.615105,0,0.00185937,11.7094,0
0.615105,0,0.00185937,12.0114,0
0.623369,0,0.00185937,12.0114,0
0.623369,0,0.00185937,12.3138,0
0.637326,0,0.00185937,12.6233,0
0.648,0,0.00185937,12.6233,0
0.648,0,0.00185937,12.9391,0
0.654621,0,0.00185937,13.2591,0
0.654621,0,0.00185937,13.2591,0
0.656263,0,0.00185937,13.582,0
0.656263,0,0.00185937,13.9066,0
0.656263,0,0.00185937,13.9066,0
0.656263,0,0.00185937,14.2497,0
0.656263,0,0.00185937,14.5613,0
0.656263,0,0.00185937,14.5613,0
0.656263,0,0.00185937,14.9075,-1.22239
0.656263,0,0.00185937,15.2416,-0.720236
0.656263,0,0.00185937,15.2416,-0.720236
0.656263,0,0.00185937,15.579,-0.185737
0.656263,0,0.00185937,15.9202,0.33889
0.656263,0,0.00185937,15.9202,0.33889
0.656263,0,0.00185937,16.2642,0.874889
0.656263,0,0.00148763,16.6117,1.4501
0.656263,0,0.00148763,16.6117,1.4501
0.656263,0,0.00111567,16.9632,1.98158
0.656263,0,0.000371963,17.3187,2.55251
0.656263,0,0.000371963,17.3187,2.55251
0.656263,0,0,17.6965,3.16484
0.656263,0,0.00111578,18.0419,3.73033
0.656263,0,0.00111578,18.0419,3.73033
0.656263,0,0.00152482,18.4296,4.36812
0.656263,0,0.00185959,18.4296,4.36812
0.656263,0,0.00185959,18.8116,4.98363
0.656263,0,0.00185959,19.2042,5.61689
0.656263,0,0.00185959,19.2042,5.61689
0.656263,0,0.00185959,19.6049,6.26332
0.656263,0,0.00185959,20.0095,6.92317
0.656263,0,0.00185959,20.0095,6.92317
0.656263,0,0.00185959,20.4188,7.59649
0.656263,0,0.00185959,20.8384,8.28359
0.656263,0,0.00185959,20.8384,8.28359
0.656263,0,0.00204546,21.2585,9.02005
0.656263,0,0.00204546,21.2585,9.02005
0.656263,0,0.00204546,21.6982,9.73574
0.656263,0,0.00241742,22.0963,10.4653
0.656263,0,0.0033843,22.0963,10.4653
0.656263,0,0.0033843,22.5418,11.246
0.656263,0,0.00539257,22.9724,12.0042
0.656263,0,0.00792152,22.9724,12.0042
0.656263,0,0.00792152,23.4071,12.7769
0.656263,0,0.0113058,23.84,13.5641
