-0.491789,515.947,72.8788
-0.604474,518.363,72.1491
-0.604474,518.363,72.1491
-1,520.734,71.2434
-1,520.734,71.2434
-1,523.211,70.296
-1,525.418,69.2195
-0.911158,526.223,68.8341
-0.911158,526.223,68.8341
-0.299474,530.051,67.4965
-0.299474,530.051,67.4965
0.242263,532.184,67.2566
0.6277896,534.498,67.1855
0.6277896,534.498,67.1855
0.9368953,537.524,67.2984
0.9368953,537.524,67.2984
1,539.731,67.4695
1,541.983,67.4695
1,541.983,67.6299
1,544.202,67.8042
1,544.202,67.8042
0.991284,547.258,68.0289
0.657895,547.258,68.0289
0.657895,549.492,68.1446
-0.800789,551.756,67.5831
-0.9511578,552.492,67.2515
-1,554.605,66.2496
-1,554.605,66.2496
-1,556.905,65.1356
-1,556.905,65.1356
-1,559.732,63.7209
-1,559.732,63.7209
-1,561.84,62.7225
-1,563.811,61.767
-1,563.811,61.767
-1,565.863,60.739
-1,567.873,59.8041
-1,567.873,59.8041
-0.5,569.722,58.9577
-1,571.672,58.0637
-1,571.672,58.0637
-1,573.594,57.2029
-1,573.594,57.2029
-1,575.412,56.3368
-1,577.183,55.5487
-1,577.183,55.5487
-1,578.922,54.785
-1,580.734,54.1406
-1,580.734,54.1406
-0.5,582.527,53.5141
-0.9898941,582.527,53.5141
-0.9898941,584.131,52.9465
-0.9803727,585.876,52.3203
-0.9803727,585.876,52.3203
-0.9592009,587.603,51.7001
-0.9235723,589.183,48.6725
-0.9235723,589.183,48.6725
-0.873376,590.775,45.5632
-0.99514928,592.263,44.8594
-0.99514928,592.263,44.8594
-0.9866406,593.664,44.4912
-1,593.664,44.4912
-1,595.333,44.2263
-0.5,596.769,44.0402
-1,596.769,44.0402
-1,598.204,44.0146
-1,600.064,43.952
-1,600.064,43.952
-1,601.46,43.8584
-1,602.85,43.4851
-1,602.85,43.4851
-1,604.216,42.2205
-1,606.14,40.6785
-1,606.14,40.6785
-1,607.464,39.6605
-1,608.641,38.9189
-1,608.641,38.9189
-1,609.92,38.3465
-1,609.92,38.3465
-1,611.693,38.0182
-1,612.866,37.6276
-1,614.027,37.1161
-1,614.027,37.1161
-1,615.175,36.538
-1,615.175,36.538
-1,616.747,36.0019
-1,617.786,35.5173
-1,617.786,35.5173
-1,618.869,34.9766
-1,619.995,34.45
-1,620.315,34.2717
-1,621.565,33.7165
-1,621.565,33.7165
-1,622.534,33.1576
-1,622.534,33.1576
-1,623.894,32.3037
-0.5,624.89,31.6444
-0.5,624.89,31.6444
-0.5,626.249,30.749
-0.5,626.249,30.749
-1,627.5,29.8285
-1,627.5,29.8285
-1,628.413,29.1768
-1,628.731,28.9635
-1,629.63,28.3984
-1,629.63,28.3984
-1,630.784,27.6314
-1,631.134,27.3739
-1,631.134,27.3739
-1,632.24,26.5494
-1,633.011,25.9552
-1,633.333,25.7208
-1,633.333,25.7208
-1,634.53,22.8121
-1,634.53,22.8121
-1,635.189,22.1029
-1,635.189,22.1029
-0.5,636.111,21.3703
-0.5,636.412,21.1491
-1,636.412,21.1491
-1,637.237,20.5354
-1,637.211,20.0089
-1,637.416,19.8608
-1,637.416,19.8608
-0.99844185,638.17,19.1955
-0.9601432,638.757,18.6096
-0.9466623,638.976,18.3918
-0.9466623,638.976,18.3918
-0.9247579,639.653,17.807
-0.917115,640.211,17.363
-0.9186028,640.366,17.2321
-0.9186028,640.366,17.2321
-0.9193823,641.058,16.6489
-0.9207665,641.555,16.6489
-0.9195764,641.728,16.0405
-0.9195764,641.728,16.0405
-0.919157,642.371,15.4313
-0.9179789,642.513,15.2926
-0.9179789,642.513,15.2926
-0.9151885,643.303,14.4462
-0.9151885,643.303,14.4462
-0.9133373,643.839,13.8345
-0.9133373,643.839,13.8345
-0.9110899,644.394,13.2123
-0.9110899,644.394,13.2123
-0.9089411,643.013,12.5305
-0.9086615,643.135,12.4295
-0.9086615,643.135,12.4295
-0.9070429,643.693,11.6673
-0.9070429,643.693,11.6673
-0.9063862,643.693,11.6673
-0.9087955,644.199,10.8606
-0.9087955,644.199,10.8606
-0.9218856,644.587,10.265
-0.9218856,644.667,10.0507
-0.9218856,644.667,10.0507
-0.9367852,645.115,9.35358
-0.9367852,645.115,9.35358
-0.9463975,645.425,8.64238
-0.9507666,645.532,8.54514
-0.9507666,645.532,8.54514
-1,645.888,7.9771
-1,645.888,7.73371
-1,646.135,7.09035
-1,646.217,6.86395
-1,646.217,6.86395
-1,646.434,6.26104
-1,646.498,6.05591
-1,646.498,6.05591
-1,646.744,5.32011
-1,646.744,5.32011
-1,646.909,4.70774
-1,646.959,4.53079
-1,646.959,4.53079
-1,647.101,3.99573
-1,647.195,3.57019
-1,647.23,3.41866
-1,647.23,3.41866
-1,647.357,2.95061
-1,647.357,2.76088
-1,647.357,2.76088
-1,647.469,2.083
-1,647.469,2.083
-1,647.533,1.58125
-1,647.574,1.26201
-1,647.586,1.2008
-1,647.586,1.2008
-1,647.622,0.617236
