1.000 ,0.041 ,0.000 ,0.002 ,0.038 ,0.000 
1.000 ,0.066 ,0.000 ,0.002 ,0.043 ,0.000 
1.000 ,0.090 ,0.000 ,0.002 ,0.049 ,0.000 
1.000 ,0.090 ,0.000 ,0.002 ,0.049 ,0.000 
1.000 ,0.103 ,0.000 ,0.002 ,0.055 ,0.000 
1.000 ,0.103 ,0.000 ,0.002 ,0.055 ,0.000 
1.000 ,0.103 ,0.000 ,0.002 ,0.061 ,0.000 
1.000 ,0.111 ,0.000 ,0.002 ,0.067 ,0.000 
1.000 ,0.111 ,0.000 ,0.002 ,0.067 ,0.000 
1.000 ,0.212 ,0.000 ,0.002 ,0.073 ,0.000 
1.000 ,0.350 ,0.000 ,0.002 ,0.078 ,0.000 
1.000 ,0.350 ,0.000 ,0.002 ,0.078 ,0.000 
1.000 ,0.471 ,0.000 ,0.002 ,0.083 ,0.000 
1.000 ,0.528 ,0.000 ,0.002 ,0.089 ,0.000 
1.000 ,0.528 ,0.000 ,0.002 ,0.089 ,0.000 
1.000 ,0.578 ,0.000 ,0.002 ,0.095 ,0.000 
1.000 ,0.578 ,0.000 ,0.002 ,0.095 ,0.000 
1.000 ,0.599 ,0.000 ,0.002 ,0.100 ,0.000 
1.000 ,0.599 ,0.000 ,0.002 ,0.100 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.108 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.113 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.113 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.118 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.124 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.124 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.132 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.132 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.136 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.136 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.141 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.145 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.145 ,0.000 
1.000 ,0.615 ,0.000 ,0.002 ,0.148 ,0.000 
1.000 ,0.623 ,0.000 ,0.002 ,0.148 ,0.000 
1.000 ,0.623 ,0.000 ,0.002 ,0.152 ,0.000 
1.000 ,0.637 ,0.000 ,0.002 ,0.156 ,0.000 
1.000 ,0.648 ,0.000 ,0.002 ,0.156 ,0.000 
1.000 ,0.648 ,0.000 ,0.002 ,0.160 ,0.000 
1.000 ,0.655 ,0.000 ,0.002 ,0.164 ,0.000 
1.000 ,0.655 ,0.000 ,0.002 ,0.164 ,0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.168 ,0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.172 ,0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.172 ,0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.176 ,0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.180 ,0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.180 ,0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.184 ,-0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.188 ,-0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.188 ,-0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.192 ,-0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.197 ,0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.197 ,0.000 
1.000 ,0.656 ,0.000 ,0.002 ,0.201 ,0.000 
1.000 ,0.656 ,0.000 ,0.001 ,0.205 ,0.000 
